Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1940-03,0.052421715,-0.06834404,0.17318746
1940-04,0.22612584,0.048189647,0.40406203
1940-05,0.11218202,-0.07715806,0.3015221
1940-06,0.12264984,-0.06488704,0.3101867
1940-07,0.21831663,0.046207253,0.390426
1940-08,0.16010234,-0.05357879,0.37378347
1940-09,0.18254715,0.020658148,0.34443617
1940-10,0.14780472,-0.00119602,0.29680547
1940-11,0.05690534,-0.06460807,0.17841876
1940-12,0.26673838,0.14252794,0.3909488
1941-01,-0.021409487,-0.18464895,0.14182997
1941-02,0.12260627,-0.027881375,0.2730939
1941-03,-0.11621599,-0.26860818,0.036176205
1941-04,0.029838813,-0.15427165,0.21394928
1941-05,0.060363013,-0.15201974,0.27274576
1941-06,0.054243006,-0.1546839,0.2631699
1941-07,0.15948862,-0.02015707,0.3391343
1941-08,0.04213406,-0.18215539,0.26642352
1941-09,-0.16298704,-0.35190156,0.02592748
1941-10,0.18642423,0.01877343,0.354075
1941-11,-0.036696646,-0.18951187,0.11611858
1941-12,0.07117656,-0.087385535,0.22973865
1942-01,0.21895635,0.055482984,0.38242972
1942-02,-0.019579524,-0.1749958,0.13583675
1942-03,-0.07913782,-0.23970102,0.08142538
1942-04,-0.03668476,-0.22615536,0.15278582
1942-05,0.09261417,-0.12532446,0.31055278
1942-06,-0.002627958,-0.2183701,0.21311417
1942-07,-0.09163101,-0.292287,0.10902497
1942-08,-0.09327031,-0.33605057,0.14950997
1942-09,-0.048935458,-0.25370395,0.15583304
1942-10,-0.12624055,-0.30248547,0.050004367
1942-11,-0.09495943,-0.2548149,0.06489604
1942-12,-0.11798779,-0.28259706,0.046621498
1943-01,-0.22680064,-0.39995962,-0.05364166
1943-02,-0.06260976,-0.2244201,0.09920058
1943-03,-0.20048001,-0.3717684,-0.029191665
1943-04,-0.0114704985,-0.20396928,0.18102829
1943-05,-0.0018867956,-0.22729686,0.22352326
1943-06,-0.11577694,-0.33367398,0.102120094
1943-07,-0.01659654,-0.20868139,0.17548831
1943-08,-0.010701677,-0.25355908,0.23215574
1943-09,-0.056761444,-0.24695367,0.1334308
1943-10,0.18715099,0.004311827,0.36999014
1943-11,0.061444405,-0.1067836,0.2296724
1943-12,0.06648222,-0.09491063,0.22787508
1944-01,0.28052106,0.12074749,0.44029462
1944-02,0.07977977,-0.073882386,0.23344192
1944-03,0.07334965,-0.096272744,0.24297203
1944-04,-0.00345275,-0.19339533,0.18648984
1944-05,0.0742786,-0.14786747,0.29642466
1944-06,0.058866736,-0.16373104,0.28146452
1944-07,0.10443387,-0.09479764,0.3036654
1944-08,0.16138162,-0.09278107,0.4155443
1944-09,0.12002911,-0.0757585,0.3158167
1944-10,0.16355513,-0.013379861,0.34049013
1944-11,0.0429369,-0.11982098,0.20569478
1944-12,0.03644022,-0.11648579,0.18936622
1945-01,0.04547051,-0.12278693,0.21372795
1945-02,-0.0004853222,-0.16938232,0.16841167
1945-03,-0.012266958,-0.18751934,0.16298543
1945-04,0.1622113,-0.03789149,0.36231408
1945-05,-0.10701537,-0.34284598,0.12881522
1945-06,-0.086375475,-0.31473917,0.14198822
1945-07,-0.04253066,-0.25350726,0.16844594
1945-08,0.19198383,-0.07648524,0.4604529
1945-09,0.06145476,-0.1383825,0.26129204
1945-10,0.04929107,-0.15830965,0.2568918
1945-11,-0.0436448,-0.23771755,0.15042795
1945-12,-0.24312674,-0.4096198,-0.07663366
1946-01,0.027532674,-0.1352316,0.19029695
1946-02,-0.13777722,-0.29681498,0.021260543
1946-03,-0.1436358,-0.29809546,0.010823872
1946-04,-0.018411836,-0.18858589,0.15176222
1946-05,-0.09734321,-0.28517428,0.09048785
1946-06,-0.28271234,-0.47867802,-0.08674667
1946-07,-0.12681127,-0.31189102,0.05826848
1946-08,-0.17123829,-0.3981075,0.05563095
1946-09,-0.110972345,-0.2885429,0.06659821
1946-10,-0.0847295,-0.24335344,0.07389444
1946-11,-0.12818608,-0.26871586,0.012343691
1946-12,-0.3595182,-0.49075526,-0.22828116
1947-01,-0.16757657,-0.29562938,-0.039523743
1947-02,-0.15975192,-0.28288072,-0.036623135
1947-03,-0.09133067,-0.22653267,0.043871336
1947-04,-0.07257966,-0.23424906,0.089089744
1947-05,-0.08510191,-0.28066447,0.11046065
1947-06,-0.10467791,-0.31513488,0.10577907
1947-07,-0.080275595,-0.26424637,0.10369517
1947-08,-0.1294318,-0.35443473,0.09557116
1947-09,-0.17715174,-0.36392707,0.0096235685
1947-10,0.021656666,-0.1496148,0.19292814
1947-11,0.01334272,-0.13202168,0.15870711
1947-12,-0.24776094,-0.38659716,-0.10892472
1948-01,-0.03457016,-0.16011623,0.0909759
1948-02,-0.25242952,-0.37955558,-0.12530345
1948-03,-0.30309892,-0.4350546,-0.17114322
1948-04,-0.13244267,-0.294378,0.029492669
1948-05,0.03936261,-0.15509844,0.23382366
1948-06,-0.026675371,-0.21531005,0.1619593
1948-07,-0.14764106,-0.33035538,0.035073258
1948-08,-0.06310589,-0.27716044,0.15094866
1948-09,-0.15290941,-0.32320485,0.017386023
1948-10,-0.0741247,-0.22594486,0.07769545
1948-11,-0.19248481,-0.3345486,-0.050421055
1948-12,-0.36389285,-0.49901992,-0.22876579
1949-01,-0.04275509,-0.1590367,0.073526524
1949-02,-0.2615744,-0.37290925,-0.15023953
1949-03,-0.1349351,-0.2488552,-0.021014985
1949-04,-0.1720391,-0.31387544,-0.030202761
1949-05,-0.13348265,-0.31646192,0.049496625
1949-06,-0.25862238,-0.43967354,-0.077571206
1949-07,-0.20525472,-0.37359866,-0.036910772
1949-08,-0.10154167,-0.31481525,0.11173193
1949-09,-0.15219466,-0.31624883,0.011859516
1949-10,-0.11670889,-0.2571199,0.023702122
1949-11,-0.21088369,-0.3305707,-0.091196686
1949-12,-0.23896118,-0.3545356,-0.12338673
1950-01,-0.3272298,-0.4355596,-0.21890002
1950-02,-0.3973197,-0.5104371,-0.28420234
1950-03,-0.24639238,-0.35389054,-0.13889422
1950-04,-0.27010038,-0.41825727,-0.12194348
1950-05,-0.17287165,-0.34201944,-0.00372387
1950-06,-0.13216235,-0.31932768,0.055002987
1950-07,-0.1380245,-0.29667094,0.020621954
1950-08,-0.18420513,-0.3897539,0.021343663
1950-09,-0.27426717,-0.42838097,-0.12015339
1950-10,-0.22852686,-0.36641935,-0.090634376
1950-11,-0.40936264,-0.5172171,-0.30150822
1950-12,-0.28396028,-0.39861664,-0.16930391
1951-01,-0.3849617,-0.4888243,-0.28109908
1951-02,-0.53408927,-0.629274,-0.43890452
1951-03,-0.29032055,-0.39030978,-0.19033132
1951-04,-0.14594316,-0.27787888,-0.014007459
1951-05,0.005830841,-0.17780812,0.1894698
1951-06,0.03466095,-0.13818148,0.20750338
1951-07,0.012105326,-0.14782132,0.17203198
1951-08,0.09574962,-0.105822615,0.29732183
1951-09,0.1080471,-0.045208905,0.2613031
1951-10,0.10186305,-0.029406004,0.2331321
1951-11,-0.0952128,-0.20338829,0.012962691
1951-12,0.050518014,-0.054489553,0.15552558
1952-01,0.07645622,-0.03065001,0.18356244
1952-02,0.049907617,-0.05270093,0.15251616
1952-03,-0.18091278,-0.28031817,-0.08150739
1952-04,0.025909927,-0.117338136,0.169158
1952-05,0.0051881876,-0.18007985,0.19045623
1952-06,0.0031084104,-0.18593194,0.19214876
1952-07,0.07252126,-0.09849656,0.24353908
1952-08,0.081037655,-0.12976971,0.29184502
1952-09,0.07392966,-0.089426994,0.23728631
1952-10,-0.038044367,-0.17497164,0.0988829
1952-11,-0.14535698,-0.25647107,-0.0342429
1952-12,-0.057274997,-0.16224363,0.04769364
1953-01,-0.023867665,-0.13366961,0.08593429
1953-02,0.08064033,-0.022463238,0.1837439
1953-03,-0.0012876843,-0.10467464,0.10209927
1953-04,0.21125539,0.06258041,0.35993037
1953-05,0.13650659,-0.041395478,0.31440866
1953-06,0.12934285,-0.057325866,0.31601158
1953-07,0.028797133,-0.13787101,0.19546528
1953-08,0.07481683,-0.13345717,0.28309083
1953-09,0.07161156,-0.08715378,0.2303769
1953-10,0.07119066,-0.06703531,0.20941663
1953-11,-0.023006687,-0.1392008,0.09318744
1953-12,0.007908855,-0.10131569,0.1171334
1954-01,-0.25820512,-0.35521892,-0.16119134
1954-02,-0.10593937,-0.19854975,-0.013328989
1954-03,-0.19771501,-0.29146352,-0.10396652
1954-04,-0.13148735,-0.2595755,-0.0033992433
1954-05,-0.18629482,-0.3530365,-0.019553173
1954-06,-0.14671007,-0.3179954,0.024575265
1954-07,-0.21247888,-0.3672971,-0.057660617
1954-08,-0.11717811,-0.29790995,0.06355371
1954-09,-0.13191767,-0.28104907,0.017213734
1954-10,-0.02776755,-0.15037175,0.094836645
1954-11,0.10198622,0.0018126066,0.20215985
1954-12,-0.18007992,-0.27999073,-0.08016913
1955-01,0.09368656,-0.0038231236,0.19119625
1955-02,-0.20561631,-0.29312062,-0.11811201
1955-03,-0.4128322,-0.50508076,-0.3205836
1955-04,-0.24633937,-0.38053048,-0.11214826
1955-05,-0.25418136,-0.4201509,-0.088211805
1955-06,-0.19795752,-0.36734995,-0.028565064
1955-07,-0.2297926,-0.3869237,-0.072661504
1955-08,-0.10969369,-0.3009426,0.08155522
1955-09,-0.16425088,-0.30023262,-0.028269148
1955-10,-0.1347853,-0.25487784,-0.014692748
1955-11,-0.34291127,-0.44653374,-0.23928876
1955-12,-0.38614777,-0.4802672,-0.29202834
1956-01,-0.2554718,-0.34048554,-0.17045806
1956-02,-0.30508482,-0.38742796,-0.2227417
1956-03,-0.38289836,-0.46984026,-0.29595646
1956-04,-0.32680348,-0.42970324,-0.2239037
1956-05,-0.358127,-0.47535694,-0.24089707
1956-06,-0.24818888,-0.36277154,-0.13360621
1956-07,-0.23072927,-0.34752858,-0.11392998
1956-08,-0.30996358,-0.4504053,-0.16952185
1956-09,-0.29299474,-0.41063464,-0.17535485
1956-10,-0.28312325,-0.37948516,-0.18676136
1956-11,-0.23879182,-0.3223731,-0.15521052
1956-12,-0.17615348,-0.25906134,-0.093245625
1957-01,-0.23701519,-0.3162069,-0.15782349
1957-02,-0.17748089,-0.257482,-0.097479776
1957-03,-0.21790075,-0.2947715,-0.14103003
1957-04,-0.061624844,-0.14664479,0.023395102
1957-05,0.012717205,-0.075436875,0.10087129
1957-06,0.04494078,-0.05229823,0.14217979
1957-07,-0.084072255,-0.18822175,0.02007725
1957-08,0.049582716,-0.05067323,0.14983867
1957-09,0.017249182,-0.07480068,0.10929905
1957-10,-0.01961859,-0.10208977,0.06285259
1957-11,-0.024286447,-0.11089543,0.062322535
1957-12,0.032019336,-0.04484945,0.10888813
1958-01,0.2369537,0.1671987,0.30670872
1958-02,0.06953589,-0.0041221553,0.14319393
1958-03,-0.012738017,-0.08538687,0.05991084
1958-04,-0.08746939,-0.1637849,-0.0111538805
1958-05,-0.0054099755,-0.091210894,0.08039094
1958-06,-0.1756876,-0.2678037,-0.08357149
1958-07,-0.039240796,-0.14204264,0.063561045
1958-08,-0.101450525,-0.19996926,-0.0029317804
1958-09,-0.13241147,-0.22386277,-0.040960174
1958-10,-0.037301507,-0.12746571,0.052862696
1958-11,-0.05586103,-0.12914287,0.017420808
1958-12,-0.10038323,-0.17422158,-0.026544893
1959-01,-0.0015585994,-0.073485464,0.07036827
1959-02,-0.024654597,-0.09846394,0.049154747
1959-03,0.00081001443,-0.0776488,0.079268835
1959-04,0.010416188,-0.06909999,0.089932375
1959-05,-0.058078516,-0.14721991,0.031062882
1959-06,-0.021387605,-0.1198806,0.077105395
1959-07,-0.05764765,-0.15908156,0.043786265
1959-08,-0.059885994,-0.15003094,0.030258948
1959-09,-0.16020037,-0.24916852,-0.07123224
1959-10,-0.08938953,-0.17344828,-0.005330779
1959-11,-0.1994864,-0.27714992,-0.121822886
1959-12,-0.11845483,-0.18704385,-0.049865812
1960-01,-0.12866117,-0.19171996,-0.06560239
1960-02,0.0057077105,-0.055258974,0.0666744
1960-03,-0.4629262,-0.52653056,-0.39932185
1960-04,-0.27974644,-0.3516256,-0.20786731
1960-05,-0.19658306,-0.27528432,-0.11788181
1960-06,-0.14201316,-0.22935231,-0.054674
1960-07,-0.13097654,-0.22268775,-0.039265323
1960-08,-0.020575738,-0.10988623,0.06873476
1960-09,-0.013484678,-0.09599049,0.06902113
1960-10,-0.04661176,-0.12580517,0.03258166
1960-11,-0.22686559,-0.29313573,-0.16059543
1960-12,0.06957823,0.009078692,0.13007776
1961-01,-0.05586782,-0.1136247,0.0018890564
1961-02,0.086085185,0.030963471,0.1412069
1961-03,-0.067867205,-0.12732776,-0.00840665
1961-04,0.0542926,-0.013934936,0.12252014
1961-05,0.06289884,-0.012054494,0.13785216
1961-06,0.08130309,-0.0014561618,0.16406235
1961-07,-0.044020813,-0.1304398,0.042398185
1961-08,-0.021191401,-0.097624466,0.05524166
1961-09,-0.03759844,-0.11520083,0.04000395
1961-10,-0.07342457,-0.13485296,-0.011996181
1961-11,-0.03783857,-0.09424322,0.018566085
1961-12,-0.26006028,-0.31642997,-0.20369059
1962-01,-0.061279476,-0.11905043,-0.0035085217
1962-02,0.009929595,-0.04796047,0.06781966
1962-03,0.014731103,-0.040668994,0.0701312
1962-04,-0.027040096,-0.09846424,0.044384055
1962-05,-0.18388014,-0.26149562,-0.10626463
1962-06,-0.06023708,-0.14829063,0.027816474
1962-07,-0.11793949,-0.21480207,-0.021076897
1962-08,-0.118149884,-0.20398341,-0.032316353
1962-09,-0.080555186,-0.15532601,-0.0057843593
1962-10,-0.048246905,-0.1239253,0.027431482
1962-11,-0.028373953,-0.090633005,0.033885103
1962-12,-0.13498086,-0.19671255,-0.07324916
1963-01,-0.124519296,-0.17833641,-0.07070217
1963-02,0.034736477,-0.023988798,0.09346175
1963-03,-0.34831688,-0.40795645,-0.2886773
1963-04,-0.18497196,-0.25122824,-0.11871565
1963-05,-0.1517024,-0.22966081,-0.073744
1963-06,-0.069701694,-0.15457982,0.015176432
1963-07,0.06003175,-0.033379152,0.15344265
1963-08,0.14791569,0.058016505,0.23781487
1963-09,0.1228797,0.04046127,0.20529813
1963-10,0.0648061,-0.010743193,0.14035541
1963-11,0.04737465,-0.022487337,0.11723664
1963-12,-0.061480988,-0.1230911,0.00012912379
1964-01,-0.19386555,-0.24984975,-0.13788135
1964-02,-0.22560784,-0.2820328,-0.1691829
1964-03,-0.38574335,-0.445359,-0.32612768
1964-04,-0.44343305,-0.5080429,-0.37882322
1964-05,-0.3764979,-0.4452358,-0.30776
1964-06,-0.17209111,-0.24544127,-0.098740965
1964-07,-0.20643075,-0.28229323,-0.13056825
1964-08,-0.30355057,-0.3801614,-0.22693974
1964-09,-0.40872124,-0.4757301,-0.3417124
1964-10,-0.31624484,-0.3823302,-0.25015944
1964-11,-0.30036086,-0.35733998,-0.24338175
1964-12,-0.3762625,-0.42985785,-0.32266715
1965-01,-0.16409418,-0.22210509,-0.10608327
1965-02,-0.26854438,-0.33005488,-0.20703384
1965-03,-0.2616643,-0.32217988,-0.2011487
1965-04,-0.30383834,-0.368201,-0.23947573
1965-05,-0.195528,-0.26970714,-0.12134886
1965-06,-0.21167774,-0.29142508,-0.13193043
1965-07,-0.27099252,-0.35490975,-0.18707529
1965-08,-0.16480131,-0.24315394,-0.08644868
1965-09,-0.24941158,-0.32734612,-0.17147708
1965-10,-0.10760985,-0.17663927,-0.03858043
1965-11,-0.14616072,-0.2078728,-0.08444864
1965-12,-0.1481557,-0.20865197,-0.087659426
1966-01,-0.2850686,-0.34124985,-0.22888736
1966-02,-0.16551094,-0.22429174,-0.10673012
1966-03,-0.17442477,-0.2338456,-0.11500391
1966-04,-0.17431322,-0.23690425,-0.111722186
1966-05,-0.21835852,-0.28443733,-0.15227969
1966-06,-0.104901135,-0.18498299,-0.024819287
1966-07,8.0523605e-05,-0.08757323,0.08773428
1966-08,-0.101878814,-0.18870859,-0.015049038
1966-09,-0.08737091,-0.16286592,-0.011875902
1966-10,-0.23683208,-0.30215076,-0.17151342
1966-11,-0.108722806,-0.16483971,-0.052605897
1966-12,-0.14251614,-0.2016301,-0.08340218
1967-01,-0.2234442,-0.2759065,-0.17098188
1967-02,-0.33137703,-0.38768035,-0.2750737
1967-03,-0.10066326,-0.15425904,-0.047067482
1967-04,-0.13841611,-0.19917244,-0.07765978
1967-05,0.053761553,-0.010848984,0.11837209
1967-06,-0.11541108,-0.1920923,-0.038729858
1967-07,-0.072785616,-0.1556489,0.010077664
1967-08,-0.10707927,-0.18195933,-0.03219921
1967-09,-0.13116615,-0.20435822,-0.057974055
1967-10,-0.026461948,-0.09511121,0.042187314
1967-11,-0.12788199,-0.17952308,-0.07624091
1967-12,-0.16010284,-0.20724897,-0.112956725
1968-01,-0.3240688,-0.37202325,-0.27611434
1968-02,-0.26563522,-0.31855315,-0.21271728
1968-03,-0.0032418882,-0.053899955,0.047416177
1968-04,-0.18208879,-0.23657295,-0.12760463
1968-05,-0.22736643,-0.29053956,-0.1641933
1968-06,-0.15323456,-0.2282166,-0.078252494
1968-07,-0.19857039,-0.27864838,-0.11849239
1968-08,-0.12990628,-0.21031748,-0.04949508
1968-09,-0.22587678,-0.29836565,-0.1533879
1968-10,0.0072395913,-0.06305168,0.07753086
1968-11,-0.13647035,-0.19154517,-0.08139551
1968-12,-0.19135259,-0.24400914,-0.13869604
1969-01,-0.16129416,-0.20725082,-0.115337506
1969-02,-0.19728652,-0.244754,-0.14981903
1969-03,-0.13275163,-0.18273237,-0.0827709
1969-04,0.047802377,-0.0017110774,0.097315826
1969-05,0.0627925,0.004828517,0.12075649
1969-06,0.0046122367,-0.064160965,0.07338544
1969-07,-0.10898253,-0.17634659,-0.041618492
1969-08,-0.07192495,-0.14592446,0.0020745648
1969-09,-0.01375256,-0.07338762,0.045882504
1969-10,-0.0006806841,-0.063007735,0.06164637
1969-11,0.02047164,-0.031137422,0.0720807
1969-12,0.16603374,0.11987483,0.21219267
1970-01,0.009446655,-0.030326057,0.04921937
1970-02,0.057995673,0.012127885,0.10386346
1970-03,-0.09508261,-0.13703506,-0.053130172
1970-04,-0.083435215,-0.1298659,-0.03700453
1970-05,-0.14568758,-0.19992422,-0.09145095
1970-06,-0.14119431,-0.20785837,-0.074530266
1970-07,-0.11405911,-0.19057083,-0.037547387
1970-08,-0.20249008,-0.27917358,-0.12580657
1970-09,-0.034260597,-0.102759376,0.03423818
1970-10,-0.06316545,-0.13075502,0.0044241115
1970-11,-0.06452037,-0.11512013,-0.013920604
1970-12,-0.19616868,-0.24011667,-0.15222068
1971-01,-0.14563227,-0.18759793,-0.1036666
1971-02,-0.27732915,-0.32195914,-0.23269919
1971-03,-0.3410654,-0.38913235,-0.29299843
1971-04,-0.23558883,-0.2862297,-0.18494797
1971-05,-0.19891836,-0.26804346,-0.12979327
1971-06,-0.26115572,-0.32917568,-0.19313578
1971-07,-0.18543746,-0.25721616,-0.11365876
1971-08,-0.18185242,-0.26051766,-0.103187166
1971-09,-0.12581158,-0.20110023,-0.050522912
1971-10,-0.1565183,-0.20857917,-0.104457416
1971-11,-0.15124974,-0.20132548,-0.101174004
1971-12,-0.22872671,-0.27123615,-0.18621728
1972-01,-0.37878546,-0.41927454,-0.33829638
1972-02,-0.2781731,-0.3193705,-0.23697565
1972-03,-0.1415622,-0.18473522,-0.09838917
1972-04,-0.1280421,-0.17686082,-0.07922337
1972-05,-0.08164511,-0.14808524,-0.01520498
1972-06,-0.033018343,-0.1017032,0.035666514
1972-07,-0.09173386,-0.1678478,-0.0156199215
1972-08,0.06453793,-0.016049203,0.14512506
1972-09,-0.05036363,-0.11780816,0.017080903
1972-10,-0.05408207,-0.10874984,0.0005857006
1972-11,-0.048427824,-0.09704459,0.00018893807
1972-12,0.1119722,0.068923645,0.15502076
1973-01,0.10140042,0.056887172,0.14591368
1973-02,0.15949021,0.11883246,0.20014796
1973-03,0.115130916,0.066656925,0.1636049
1973-04,0.19289924,0.14219807,0.24360041
1973-05,0.1074634,0.041435003,0.17349179
1973-06,0.1046477,0.04401473,0.16528067
1973-07,0.0207069,-0.046207685,0.08762148
1973-08,-0.02290159,-0.096932895,0.051129714
1973-09,-0.032566775,-0.10697451,0.041840963
1973-10,0.0136140445,-0.045405608,0.0726337
1973-11,-0.024048511,-0.071359925,0.023262901
1973-12,-0.12835659,-0.16958766,-0.08712552
1974-01,-0.28016582,-0.32078868,-0.23954299
1974-02,-0.44297394,-0.48746526,-0.39848262
1974-03,-0.23562841,-0.27872354,-0.1925333
1974-04,-0.19822153,-0.24766089,-0.14878218
1974-05,-0.12645963,-0.18836732,-0.064551935
1974-06,-0.11310746,-0.18259054,-0.04362436
1974-07,-0.13173375,-0.20446186,-0.05900562
1974-08,0.02747046,-0.051279902,0.10622082
1974-09,-0.0862221,-0.16234873,-0.01009546
1974-10,-0.10736106,-0.16849884,-0.04622327
1974-11,-0.11892316,-0.17055488,-0.067291446
1974-12,-0.2070553,-0.24605413,-0.16805649
1975-01,-0.09064007,-0.1316091,-0.04967103
1975-02,-0.016762659,-0.058300372,0.024775054
1975-03,-0.005770593,-0.049337715,0.03779653
1975-04,-0.044567905,-0.091108724,0.001972915
1975-05,0.059101567,-0.0015652815,0.11976841
1975-06,-0.054306343,-0.12547971,0.016867025
1975-07,-0.098598816,-0.17937042,-0.017827213
1975-08,-0.22635466,-0.30168,-0.15102932
1975-09,-0.13368079,-0.20487835,-0.062483255
1975-10,-0.14608422,-0.21458876,-0.077579685
1975-11,-0.25585303,-0.30452862,-0.20717743
1975-12,-0.24443525,-0.28797665,-0.20089383
1976-01,-0.16262247,-0.20894165,-0.116303295
1976-02,-0.22468385,-0.27247605,-0.17689165
1976-03,-0.32929063,-0.377832,-0.28074926
1976-04,-0.17723946,-0.23115818,-0.12332076
1976-05,-0.3538566,-0.41761532,-0.2900979
1976-06,-0.22938015,-0.30047366,-0.15828663
1976-07,-0.16706456,-0.25030142,-0.083827704
1976-08,-0.23576565,-0.31661215,-0.15491915
1976-09,-0.14635429,-0.21941838,-0.0732902
1976-10,-0.32777748,-0.392899,-0.2626559
1976-11,-0.13000144,-0.18503983,-0.07496306
1976-12,-0.023385622,-0.07537003,0.02859879
1977-01,0.15885712,0.11325386,0.20446037
1977-02,0.110199355,0.06205184,0.15834686
1977-03,0.08194935,0.030119428,0.13377927
1977-04,0.1396103,0.08722897,0.19199163
1977-05,0.23041883,0.16611709,0.2947206
1977-06,0.21248595,0.14479584,0.28017607
1977-07,0.14569372,0.065449566,0.22593789
1977-08,0.13492024,0.05616601,0.21367446
1977-09,0.0017631797,-0.0738317,0.07735806
1977-10,-0.012814436,-0.081898846,0.056269977
1977-11,0.12424384,0.072532244,0.17595543
1977-12,-0.036034662,-0.0851984,0.0131290825
1978-01,0.039197616,-0.0021542627,0.08054949
1978-02,0.076898575,0.033237595,0.12055956
1978-03,0.062837005,0.01669518,0.10897883
1978-04,0.055388626,0.0008792857,0.10989796
1978-05,0.01691995,-0.046541575,0.080381475
1978-06,-0.051291756,-0.12165887,0.019075355
1978-07,0.017165609,-0.056095228,0.090426445
1978-08,-0.21477172,-0.29298568,-0.13655774
1978-09,0.039840963,-0.037862968,0.11754489
1978-10,-0.057338346,-0.1257672,0.011090511
1978-11,0.09579524,0.043954056,0.14763641
1978-12,0.013877792,-0.029349597,0.05710518
1979-01,0.052221935,0.0137650445,0.090678826
1979-02,-0.17752352,-0.21441667,-0.14063036
1979-03,0.06707377,0.030496795,0.10365074
1979-04,0.07821321,0.038243264,0.11818315
1979-05,-0.02237058,-0.06737055,0.022629384
1979-06,0.049962666,0.0040127994,0.09591254
1979-07,0.020231845,-0.0305653,0.07102899
1979-08,0.11764097,0.053580545,0.1817014
1979-09,0.17482698,0.114283316,0.23537064
1979-10,0.1472033,0.09807228,0.1963343
1979-11,0.20855643,0.16607557,0.2510373
1979-12,0.38908023,0.3544362,0.4237243
1980-01,0.25410366,0.21538739,0.29281995
1980-02,0.36100668,0.32363766,0.39837566
1980-03,0.21523552,0.17632394,0.25414708
1980-04,0.23379675,0.19099241,0.27660108
1980-05,0.24695374,0.2008944,0.2930131
1980-06,0.13074292,0.078853734,0.18263212
1980-07,0.2070065,0.15507135,0.25894165
1980-08,0.16553791,0.106595784,0.22448005
1980-09,0.12653874,0.06369067,0.18938681
1980-10,0.09494743,0.04160167,0.14829318
1980-11,0.2078887,0.15978183,0.25599554
1980-12,0.11095969,0.069654904,0.15226446
1981-01,0.44646865,0.39941546,0.49352187
1981-02,0.33780754,0.30250102,0.37311405
1981-03,0.32985368,0.29060197,0.3691054
1981-04,0.19781911,0.1548277,0.24081053
1981-05,0.14680101,0.10117202,0.19242999
1981-06,0.24488707,0.19070916,0.29906496
1981-07,0.26983142,0.20575312,0.3339097
1981-08,0.3107801,0.24851274,0.37304744
1981-09,0.14124992,0.082570314,0.19992952
1981-10,0.055515748,0.004401762,0.10662973
1981-11,0.16244361,0.1179444,0.20694283
1981-12,0.36585727,0.32058835,0.41112617
1982-01,-0.027867965,-0.07896056,0.02322463
1982-02,0.066266716,0.020853683,0.11167975
1982-03,-0.13680933,-0.18525347,-0.08836518
1982-04,0.023983281,-0.025937403,0.07390396
1982-05,0.0900203,0.03093818,0.1491024
1982-06,-0.0010685811,-0.066377915,0.06424075
1982-07,0.07645926,0.0055614547,0.14735706
1982-08,-0.04495366,-0.1191142,0.029206876
1982-09,0.01521279,-0.05355362,0.0839792
1982-10,0.042221386,-0.019157855,0.10360063
1982-11,0.029746702,-0.020032248,0.07952565
1982-12,0.27959567,0.23211916,0.3270722
1983-01,0.35777256,0.3148057,0.4007394
1983-02,0.33560282,0.28773186,0.38347375
1983-03,0.2490561,0.20530774,0.29280448
1983-04,0.17619771,0.12646076,0.22593464
1983-05,0.22268867,0.16549133,0.279886
1983-06,0.16704768,0.10640713,0.22768822
1983-07,0.11424822,0.051889084,0.17660736
1983-08,0.28384683,0.21651849,0.3511752
1983-09,0.32672492,0.26756015,0.38588968
1983-10,0.11551268,0.059786763,0.17123859
1983-11,0.24517688,0.19376828,0.29658547
1983-12,0.09578137,0.04924463,0.14231811
1984-01,0.156323,0.1117887,0.2008573
1984-02,0.021719469,-0.022604087,0.06604303
1984-03,0.14906655,0.10118467,0.19694844
1984-04,0.012529549,-0.03303722,0.058096316
1984-05,0.21652758,0.16443641,0.26861873
1984-06,-0.03495563,-0.095718205,0.025806947
1984-07,0.02600404,-0.036428444,0.08843652
1984-08,0.09527944,0.030236498,0.16032238
1984-09,0.12723263,0.067444615,0.18702064
1984-10,0.04080321,-0.01319906,0.09480548
1984-11,-0.05643811,-0.10166283,-0.01121339
1984-12,-0.15776715,-0.20258223,-0.112952076
1985-01,0.119507045,0.07433234,0.16468175
1985-02,-0.09818729,-0.14385709,-0.05251749
1985-03,0.04419516,-0.0027691242,0.09115944
1985-04,0.004786213,-0.04286998,0.05244241
1985-05,0.06832915,0.019108424,0.117549874
1985-06,0.12334751,0.07283152,0.1738635
1985-07,-0.02105435,-0.0746328,0.0325241
1985-08,0.14372182,0.082624495,0.20481914
1985-09,0.11931047,0.06349537,0.17512555
1985-10,0.040118188,-0.01095874,0.091195114
1985-11,0.01874204,-0.028997155,0.06648123
1985-12,0.057296313,0.016202759,0.09838987
1986-01,0.11967595,0.07457102,0.16478087
1986-02,0.30926433,0.2669983,0.35153037
1986-03,0.13749225,0.094100334,0.18088418
1986-04,0.13291794,0.09277013,0.17306575
1986-05,0.14347948,0.10026937,0.18668959
1986-06,0.04274157,-0.0074090166,0.09289216
1986-07,0.04358544,-0.013737657,0.10090853
1986-08,0.09294006,0.033844367,0.15203576
1986-09,0.027470212,-0.027189903,0.08213033
1986-10,0.055343546,0.0063534896,0.1043336
1986-11,0.042115778,-0.00086743233,0.08509899
